  <td class=""xl64"" width=""92"" style=""border-left:none;width:69pt""><br></td></tr></tbody></table>",True,True,True,CCT00000,None,None,None,None,False,2023-12-14 14:59:54,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Cuenta Unipersonal,CURRENT_ACCOUNT,None,None,None,9999999999999.0000000000,True,False,RANDOM_PATTERN,30############,NONE,None,ACTUAL_365_FIXED,False,8a5ba04287b7ed660187b960ea324190,OPTIONAL,NONE,None,False,None,True,MINIMUM,PERSONAL_DEPOSIT,None,None,None,None,None,None
8a81879275c17d310175c1fd13f704cf,True,True,2020-11-13 14:42:32,None,None,None,True,True,True,CCV00001,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5b88fd79c2d6350179c990389d0071,True,2021-06-01 21:52:26,MONTHS,None,None,2000000.0000000000,None,0E-10,CtaBenAFP,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,001###########,ACCRUAL,None,None,False,None,None,DAILY,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a818fcc72a330b80172a42dee3d2db5,False,True,2020-06-11 16:19:33,None,None,Un producto de ahorros con un <b>depósito fijo</b> donde los clientes pueden depositar una cierta cantidad y congelarlo hasta que se alcance un objetivo de intereses hasta que se de el vencimiento 2-5 meses despúes,True,True,True,FDS,AVERAGE,ON_ACCOUNT_MATURITY,None,8a8187fe750d621301750de64d1b074b,True,2023-12-01 14:41:21,MONTHS,5.0,None,None,2.0,0E-10,Depósito de Ahorros Fijo ,FIXED_DEPOSIT,None,None,None,0E-10,False,False,RANDOM_PATTERN,@@@@###,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,False,None,UNCATEGORIZED
8a818fcc72a330b80172a42deda12db3,False,True,2020-06-11 16:19:33,None,None,Un producto de <b>ahorro regular</b> para clientes que solo desean efectuar un depósito o una retirada,True,True,True,DSP,AVERAGE,FIRST_DAY_OF_MONTH,None,8a8187fe750d621301750de51be0070e,True,2023-01-23 11:45:10,MONTHS,None,None,None,None,0E-10,Ahorros diarios,REGULAR_SAVINGS,None,None,None,0E-10,False,False,RANDOM_PATTERN,@@@@###,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,False,None,UNCATEGORIZED
8a5ba292813dcf5901814e3bf84c5f55,False,True,2022-06-10 15:29:22,None,None,Cta Ahorro prueba simil a pensión alim. Prod: 01, subprod: 005,False,True,True,PruebaAhorro105,AVERAGE,ANNUALLY,None,8a5b8ca0819178b20181929aa88c6d65,True,2023-12-01 14:41:56,MONTHS,None,None,15000.0000000000,None,None,Prueba Ahorro vista pension alimenticia,REGULAR_SAVINGS,10000.0000000000,None,None,0E-10,False,False,RANDOM_PATTERN,105###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,False,None,PERSONAL_DEPOSIT
8a5ba96d8c7c62b9018c7d06d1750001,False,True,2023-12-18 19:44:52,None,None,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""396"" style=""border-collapse:  collapse;width:297pt""><tbody><tr height=""34"" style=""height:25.5pt"">,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td height=""34"" class=""xl66"" width=""224"" style=""height:25.5pt;width:168pt"">CUENTA,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  UNIPERSONAL - CUENTA CORRIENTE DIGITAL</td>,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td class=""xl65"" width=""80"" style=""width:60pt"">CCT0&nbsp; &nbsp; &nbsp; &nbsp; Subproducto :0300</td>,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td class=""xl64"" width=""92"" style=""border-left:none;width:69pt""><br></td></tr></tbody></table>",True,True,True,CCT00000_copy,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5ba96d8c7c62b9018c7d06d1750003,True,2023-12-20 13:55:50,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Cuenta Unipersonal (Copy),CURRENT_ACCOUNT,None,None,None,9999999999999.0000000000,True,False,RANDOM_PATTERN,30############,NONE,None,ACTUAL_365_FIXED,False,8a5ba96d8c7c62b9018c7d06d1750002,OPTIONAL,NONE,ACTUAL_365_FIXED,False,None,True,END_OF_DAY,PERSONAL_DEPOSIT,None,None,None,None,None,None
